Name,Rating
Oaksmith Gold (436),8
Oaksmith Gold (436),9
Oaksmith Gold (436),6
Oaksmith Gold (436),9
Oaksmith Gold (436),6
Oaksmith Gold (436),9
Oaksmith Gold (436),9
Oaksmith Gold (436),5
Oaksmith Gold (436),9
Oaksmith Gold (436),8
Oaksmith Gold (436),6
Oaksmith Gold (436),6
Oaksmith Gold (436),8
Oaksmith Gold (436),9
Oaksmith Gold (436),8
Oaksmith Gold (436),4
Oaksmith Gold (436),8
Oaksmith Gold (436),5
Oaksmith Gold (436),5
Oaksmith Gold (436),8
Oaksmith Gold (436),9
Oaksmith Gold (436),8
Oaksmith Gold (436),8
Oaksmith Gold (436),8
Oaksmith Gold (436),5
Oaksmith Gold (436),9
Oaksmith Gold (436),7
Oaksmith Gold (436),5
Oaksmith Gold (436),6
Oaksmith Gold (436),9
Oaksmith Gold (436),9
Oaksmith Gold (436),9
Oaksmith Gold (436),1
Oaksmith Gold (436),9
Oaksmith Gold (436),9
Oaksmith Gold (436),5
Oaksmith Gold (436),9
Oaksmith Gold (436),8
Oaksmith Gold (436),6
Oaksmith Gold (436),9
Oaksmith Gold (436),9
Oaksmith Gold (436),5
Oaksmith Gold (436),9
Oaksmith Gold (436),8
Oaksmith Gold (436),7
Oaksmith Gold (436),9
Oaksmith Gold (436),8
Oaksmith Gold (436),9
427,7
427,9
427,7
427,8
427,4
427,7
427,7
427,6
427,9
427,8
427,8
427,8
427,5
427,7
427,7
427,7
427,8
427,8
427,7
427,6
427,2
427,8
427,7
427,7
427,8
427,7
427,8
427,9
427,7
427,4
427,8
427,6
427,8
427,7
427,5
427,7
427,8
427,7
427,9
427,7
427,5
427,8
427,6
427,5
427,8
427,6
427,8
427,9
427,9
427,7
427,9
427,9
427,9
427,9
427,6
427,9
427,8
427,8
427,9
427,7
427,9
427,7
427,9
427,6
427,9
427,8
427,9
427,7
427,7
427,9
427,8
427,8
427,8
427,9
427,8
427,5
427,9
427,9
427,5
427,8
427,5
427,9
427,1
427,6
427,4
427,4
427,9
427,5
427,5
427,5
427,9
427,5
427,9
427,2
427,9
427,7
427,9
427,2
427,5
427,3
427,1
427,7
427,8
427,9
427,9
427,7
427,8
427,6
427,8
427,9
427,7
427,7
427,8
427,9
427,9
427,7
427,6
427,8
427,8
427,8
427,7
427,8
427,7
427,5
427,9
427,7
427,7
427,5
427,5
427,6
427,7
427,7
427,9
427,5
427,8
427,8
427,9
427,9
427,6
427,6
427,8
427,8
427,7
427,7
427,8
427,8
427,9
427,7
427,7
427,8
427,7
427,7
427,5
427,5
427,5
427,7
427,7
427,8
427,4
427,9
427,9
427,8
427,9
427,8
427,7
427,8
427,9
427,9
427,6
427,9
427,4
427,8
427,6
427,9
427,6
427,2
427,8
427,9
427,5
427,5
427,6
427,9
427,7
427,5
427,1
427,5
427,4
427,6
427,8
427,9
427,1
427,9
427,7
427,8
427,4
427,7
427,5
427,8
427,9
427,7
427,6
427,9
427,7
427,7
427,8
427,9
427,7
427,8
427,8
427,5
427,8
427,6
427,8
427,7
427,4
427,9
427,8
427,7
427,6
427,8
427,8
427,8
427,8
427,7
427,8
427,7
427,7
427,8
427,9
427,8
427,4
427,8
427,9
427,9
427,7
427,4
427,7
427,9
427,8
427,6
427,5
427,8
427,7
427,9
427,8
427,6
427,5
427,5
427,9
427,6
427,5
427,6
427,9
427,8
427,8
427,7
427,6
427,8
427,9
427,9
427,9
427,7
427,9
427,7
427,9
427,5
427,9
427,6
427,9
427,9
427,5
427,8
427,5
427,9
427,9
427,8
427,6
427,8
427,6
427,8
427,2
427,8
427,9
427,9
427,9
427,5
427,9
427,9
427,5
427,7
427,9
427,9
427,7
427,9
427,6
427,7
427,8
427,9
427,6
427,5
427,5
427,7
427,9
427,9
427,9
427,9
427,5
427,7
765,9
765,9
765,9
765,8
765,8
765,8
765,8
765,7
765,8
765,7
765,7
765,8
765,8
765,7
765,6
765,6
765,8
765,9
765,8
765,7
765,5
765,7
765,7
765,8
765,6
765,6
765,8
765,9
765,8
765,7
765,9
765,7
765,8
765,8
765,9
765,8
765,9
765,8
765,8
765,9
765,5
765,6
765,5
765,5
765,9
765,7
765,5
765,6
765,8
765,6
765,9
765,9
765,9
765,9
765,4
765,9
765,9
765,7
765,6
765,7
765,9
765,9
765,9
765,7
765,9
765,7
765,8
765,7
765,8
765,8
765,5
765,7
765,5
765,8
765,8
765,8
765,9
765,9
765,9
765,5
765,8
765,5
765,6
765,6
765,7
765,6
765,9
765,8
765,8
765,9
765,5
765,5
765,4
765,3
765,8
765,5
765,8
765,9
765,9
765,8
765,6
765,6
765,3
765,7
765,4
765,8
765,8
765,9
765,9
765,7
765,7
765,7
765,8
765,8
765,6
765,8
765,9
765,8
765,9
765,7
765,7
765,5
765,8
765,8
765,9
765,8
765,6
765,8
765,9
765,5
765,7
765,8
765,6
765,8
765,4
765,8
765,5
765,9
765,8
765,6
765,7
765,9
765,8
765,7
765,7
765,7
765,7
765,7
765,8
765,5
765,4
765,9
765,6
765,9
765,9
765,9
765,9
765,3
765,5
765,9
765,9
765,9
765,5
765,7
765,5
765,9
765,6
765,5
765,7
765,8
765,5
765,8
765,5
765,9
765,7
765,5
765,1
765,8
765,6
765,6
765,7
765,9
765,9
765,7
765,7
765,9
765,8
765,9
765,9
765,1
765,9
765,7
765,9
765,5
765,9
765,9
765,9
765,9
765,9
765,7
765,5
765,7
765,9
765,5
765,9
765,7
765,8
765,7
765,8
765,5
765,9
765,8
765,8
765,8
765,6
765,7
765,7
765,2
765,7
765,7
765,4
765,7
765,7
765,8
765,8
765,8
765,7
765,7
765,8
765,7
765,5
765,8
765,6
765,7
765,8
765,8
765,9
765,8
765,9
765,9
765,9
765,4
765,6
765,8
765,8
765,2
765,7
765,8
765,4
765,7
765,8
765,8
765,7
765,8
765,7
765,9
765,8
765,9
765,6
765,6
765,9
765,6
765,9
765,9
765,7
765,8
765,7
765,5
765,9
765,8
765,9
765,5
765,9
765,8
765,9
765,9
765,7
765,4
765,9
765,7
765,9
765,6
765,8
765,7
765,7
765,9
765,7
765,9
765,9
765,5
765,8
765,9
765,6
765,5
765,1
765,4
765,1
765,6
765,6
765,7
765,8
765,4
765,8
765,5
765,4
765,2
765,7
765,8
